# Force and moment coefficients
# dragDir     : (9.985742e-01 0.000000e+00 -5.338206e-02)
# sideDir     : (-0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (5.338206e-02 0.000000e+00 9.985742e-01)
# rollAxis    : (9.985742e-01 0.000000e+00 -5.338206e-02)
# pitchAxis   : (-0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (5.338206e-02 0.000000e+00 9.985742e-01)
# magUInf     : 1.020000e+02
# lRef        : 8.059000e-01
# Aref        : 9.290304e-02
# CofR        : (2.037250e-01 0.000000e+00 9.120000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1578          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560206e-02	1.981845e-02	5.578361e-02
1579          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578361e-02
1580          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1581          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1582          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1583          	1.062925e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1584          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1585          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1586          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981846e-02	5.578362e-02
1587          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981846e-02	5.578362e-02
1588          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1589          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578362e-02
1590          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1591          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981843e-02	5.578362e-02
1592          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578362e-02
1593          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1594          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1595          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1596          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981845e-02	5.578362e-02
1597          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981845e-02	5.578362e-02
1598          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1599          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578362e-02
1600          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1601          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578362e-02
1602          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578362e-02
1603          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578361e-02
1604          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981845e-02	5.578362e-02
1605          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1606          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1607          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1608          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1609          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1610          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578362e-02
1611          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981843e-02	5.578361e-02
1612          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981843e-02	5.578361e-02
1613          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936157e-01	-1.119899e+00	-1.798260e-02	7.560204e-02	1.981843e-02	5.578362e-02
1614          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936158e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981843e-02	5.578362e-02
1615          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936158e-01	-1.119900e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1616          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936158e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981844e-02	5.578363e-02
1617          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516135e-01	-1.438845e+00	5.936158e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981844e-02	5.578364e-02
1618          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936157e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578364e-02
1619          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936157e-01	-1.119899e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578363e-02
1620          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1621          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936156e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981842e-02	5.578363e-02
1622          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936157e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981842e-02	5.578363e-02
1623          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936157e-01	-1.119900e+00	-1.798260e-02	7.560205e-02	1.981842e-02	5.578363e-02
1624          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936158e-01	-1.119900e+00	-1.798261e-02	7.560206e-02	1.981842e-02	5.578363e-02
1625          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516137e-01	-1.438845e+00	5.936158e-01	-1.119900e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578364e-02
1626          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936157e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578364e-02
1627          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690459e+00	-2.516136e-01	-1.438845e+00	5.936157e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578364e-02
1628          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936156e-01	-1.119900e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578364e-02
1629          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560207e-02	1.981843e-02	5.578364e-02
1630          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1631          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1632          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981843e-02	5.578363e-02
1633          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936156e-01	-1.119900e+00	-1.798260e-02	7.560205e-02	1.981843e-02	5.578363e-02
1634          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936156e-01	-1.119900e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1635          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936156e-01	-1.119900e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1636          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119900e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578363e-02
1637          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578363e-02
1638          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578363e-02
1639          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1640          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1641          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1642          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578361e-02
1643          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578361e-02
1644          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578361e-02
1645          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1646          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1647          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1648          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1649          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1650          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578362e-02
1651          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1652          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560206e-02	1.981845e-02	5.578361e-02
1653          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560205e-02	1.981844e-02	5.578361e-02
1654          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560204e-02	1.981844e-02	5.578360e-02
1655          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560204e-02	1.981844e-02	5.578360e-02
1656          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560205e-02	1.981844e-02	5.578361e-02
1657          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1658          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981845e-02	5.578362e-02
1659          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981846e-02	5.578363e-02
1660          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1661          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981845e-02	5.578362e-02
1662          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981845e-02	5.578362e-02
1663          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981844e-02	5.578361e-02
1664          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981844e-02	5.578361e-02
1665          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981843e-02	5.578361e-02
1666          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578362e-02
1667          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1668          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578363e-02
1669          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578364e-02
1670          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560208e-02	1.981845e-02	5.578364e-02
1671          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578363e-02
1672          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1673          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578362e-02
1674          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560204e-02	1.981842e-02	5.578362e-02
1675          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560204e-02	1.981842e-02	5.578362e-02
1676          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981843e-02	5.578362e-02
1677          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438845e+00	5.936155e-01	-1.119899e+00	-1.798260e-02	7.560206e-02	1.981844e-02	5.578363e-02
1678          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936155e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981844e-02	5.578363e-02
1679          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1680          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798259e-02	7.560209e-02	1.981846e-02	5.578363e-02
1681          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981846e-02	5.578362e-02
1682          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578361e-02
1683          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560205e-02	1.981845e-02	5.578361e-02
1684          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560204e-02	1.981844e-02	5.578360e-02
1685          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560204e-02	1.981844e-02	5.578360e-02
1686          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560205e-02	1.981844e-02	5.578361e-02
1687          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560206e-02	1.981845e-02	5.578361e-02
1688          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1689          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516135e-01	-1.438844e+00	5.936154e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981846e-02	5.578362e-02
1690          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560208e-02	1.981846e-02	5.578362e-02
1691          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798258e-02	7.560207e-02	1.981845e-02	5.578362e-02
1692          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1693          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578361e-02
1694          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981843e-02	5.578361e-02
1695          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798260e-02	7.560204e-02	1.981842e-02	5.578362e-02
1696          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798260e-02	7.560205e-02	1.981843e-02	5.578362e-02
1697          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798260e-02	7.560206e-02	1.981843e-02	5.578363e-02
1698          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936153e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578363e-02
1699          	1.062924e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1700          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1701          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560208e-02	1.981845e-02	5.578363e-02
1702          	1.062924e-01	-1.066753e+00	1.173045e+00	-1.690458e+00	-2.516136e-01	-1.438844e+00	5.936151e-01	-1.119899e+00	-1.798259e-02	7.560207e-02	1.981844e-02	5.578362e-02
1703          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936151e-01	-1.119899e+00	-1.798259e-02	7.560206e-02	1.981844e-02	5.578362e-02
1704          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936151e-01	-1.119899e+00	-1.798259e-02	7.560205e-02	1.981843e-02	5.578362e-02
1705          	1.062925e-01	-1.066753e+00	1.173046e+00	-1.690458e+00	-2.516137e-01	-1.438844e+00	5.936152e-01	-1.119899e+00	-1.798259e-02	7.560204e-02	1.981843e-02	5.578362e-02
